1.320000e+01	6.516247e+02	1.320000e+01	6.516247e+02	-1.260593e+02	3.289499e+01	-1.335247e+02	2.931357e+01	6.736379e+02	6.523845e+02	4.240459e+01	6.367608e+02	4.240459e+01	6.753614e+01	-7.144014e+01	-1.329238e+02	8.385566e+03	5.215094e+03	1.109237e+04	7.167822e+03	1.139114e+04	6.556059e+03	
1.440000e+01	6.472824e+02	1.440000e+01	6.472824e+02	-1.242912e+02	2.720860e+01	-1.325247e+02	1.208992e+01	6.613823e+02	6.428600e+02	4.237807e+01	6.243641e+02	4.237807e+01	6.730359e+01	-7.044014e+01	-1.319238e+02	8.920871e+03	5.569796e+03	1.109312e+04	7.167861e+03	1.139114e+04	6.556059e+03	
1.560000e+01	6.335092e+02	1.560000e+01	6.335092e+02	-1.225232e+02	1.037875e+02	-1.315247e+02	2.461368e+01	6.483302e+02	6.326195e+02	4.235156e+01	6.110376e+02	4.235156e+01	6.707104e+01	-6.944014e+01	-1.309238e+02	1.001734e+04	4.795263e+03	1.109411e+04	7.167908e+03	1.139114e+04	6.556059e+03	
1.680000e+01	6.153885e+02	1.680000e+01	6.153885e+02	-1.207551e+02	2.654771e+01	-1.305247e+02	5.804398e+01	6.345421e+02	6.216908e+02	4.232505e+01	5.968185e+02	4.232505e+01	6.683850e+01	-6.844014e+01	-1.299238e+02	9.455008e+03	4.839127e+03	1.109538e+04	7.167963e+03	1.139114e+04	6.556059e+03	
1.800000e+01	6.018850e+02	1.800000e+01	6.018850e+02	-1.189871e+02	4.532635e+01	-1.295247e+02	9.486730e+01	6.200811e+02	6.101035e+02	4.229854e+01	5.817467e+02	4.229854e+01	6.660595e+01	-6.744014e+01	-1.289238e+02	1.059501e+04	6.091373e+03	1.109702e+04	7.168028e+03	1.139114e+04	6.556059e+03	
1.920000e+01	6.036699e+02	1.920000e+01	6.036699e+02	-1.172190e+02	-4.639495e+01	-1.285247e+02	5.887383e+01	6.050121e+02	5.978895e+02	4.227202e+01	5.658653e+02	4.227202e+01	6.637340e+01	-6.644014e+01	-1.279238e+02	9.752696e+03	5.324604e+03	1.109914e+04	7.168105e+03	1.139114e+04	6.556059e+03	
2.040000e+01	5.829632e+02	2.040000e+01	5.829632e+02	-1.154509e+02	1.473201e+01	-1.275247e+02	3.730224e+01	5.894017e+02	5.850826e+02	4.224551e+01	5.492201e+02	4.224551e+01	6.614085e+01	-6.544014e+01	-1.269238e+02	9.897668e+03	6.051969e+03	1.110184e+04	7.168196e+03	1.139114e+04	6.556059e+03	
2.160000e+01	5.620303e+02	2.160000e+01	5.620303e+02	-1.136829e+02	-2.919231e+01	-1.265247e+02	1.276237e+02	5.733169e+02	5.717183e+02	4.221900e+01	5.318602e+02	4.221900e+01	6.590830e+01	-6.444014e+01	-1.259238e+02	1.064025e+04	5.364367e+03	1.110530e+04	7.168302e+03	1.139114e+04	6.556059e+03	
2.280000e+01	5.347471e+02	2.280000e+01	5.347471e+02	-1.119148e+02	-1.838010e+01	-1.255247e+02	1.283093e+02	5.568257e+02	5.578344e+02	4.219249e+01	5.138373e+02	4.219249e+01	6.567575e+01	-6.344014e+01	-1.249238e+02	9.559175e+03	5.927441e+03	1.110968e+04	7.168427e+03	1.139114e+04	6.556059e+03	
2.400000e+01	5.236945e+02	2.400000e+01	5.236945e+02	-1.101468e+02	-3.029293e+01	-1.245247e+02	6.159787e+01	5.399958e+02	5.434700e+02	4.216597e+01	4.952064e+02	4.216597e+01	6.544320e+01	-6.244014e+01	-1.239238e+02	9.978733e+03	5.063286e+03	1.111523e+04	7.168574e+03	1.139114e+04	6.556059e+03	
2.520000e+01	5.089552e+02	2.520000e+01	5.089552e+02	-1.083787e+02	-2.665559e+00	-1.235247e+02	4.449450e+01	5.228946e+02	5.286662e+02	4.213946e+01	4.760253e+02	4.213946e+01	6.521065e+01	-6.144014e+01	-1.229238e+02	9.103395e+03	3.333592e+03	1.112221e+04	7.168746e+03	1.139114e+04	6.556059e+03	
2.640000e+01	4.980214e+02	2.640000e+01	4.980214e+02	-1.066107e+02	-9.932061e+00	-1.225247e+02	1.199369e+02	5.055884e+02	5.134658e+02	4.211295e+01	4.563547e+02	4.211295e+01	6.497810e+01	-6.044014e+01	-1.219238e+02	9.044502e+03	3.188439e+03	1.113097e+04	7.168947e+03	1.139114e+04	6.556059e+03	
2.760000e+01	4.787662e+02	2.760000e+01	4.787662e+02	-1.048426e+02	-5.930300e+01	-1.215247e+02	4.587163e+01	4.881424e+02	4.979128e+02	4.208644e+01	4.362584e+02	4.208644e+01	6.474556e+01	-5.944014e+01	-1.209238e+02	9.228058e+03	3.573865e+03	1.114191e+04	7.169183e+03	1.139114e+04	6.556059e+03	
2.880000e+01	4.729534e+02	2.880000e+01	4.729534e+02	-1.030745e+02	-1.234989e+01	-1.205247e+02	3.185135e+01	4.706201e+02	4.820528e+02	4.205992e+01	4.158031e+02	4.205992e+01	6.451301e+01	-5.844014e+01	-1.199238e+02	9.045034e+03	3.674102e+03	1.115552e+04	7.169457e+03	1.139114e+04	6.556059e+03	
3.000000e+01	4.574394e+02	3.000000e+01	4.574394e+02	-1.013065e+02	-1.762484e+01	-1.195247e+02	3.491049e+01	4.530828e+02	4.659328e+02	4.203341e+01	3.950585e+02	4.203341e+01	6.428046e+01	-5.744014e+01	-1.189238e+02	9.913749e+03	4.165597e+03	1.117236e+04	7.169777e+03	1.139114e+04	6.556059e+03	
3.120000e+01	4.311570e+02	3.120000e+01	4.311570e+02	-9.953842e+01	4.210658e+01	-1.185247e+02	6.248141e+01	4.355895e+02	4.496008e+02	4.200690e+01	3.740972e+02	4.200690e+01	6.404791e+01	-5.644014e+01	-1.179238e+02	8.197726e+03	4.499153e+03	1.119314e+04	7.170148e+03	1.139114e+04	6.556059e+03	
3.240000e+01	4.270231e+02	3.240000e+01	4.270231e+02	-9.777036e+01	-1.239160e+01	-1.175247e+02	-9.545232e+00	4.181965e+02	4.331059e+02	4.198039e+01	3.529947e+02	4.198039e+01	6.381536e+01	-5.544014e+01	-1.169238e+02	9.292295e+03	4.093646e+03	1.121864e+04	7.170580e+03	1.139114e+04	6.556059e+03	
3.360000e+01	4.050073e+02	3.360000e+01	4.050073e+02	-9.600230e+01	2.975312e+01	-1.165247e+02	-3.630890e+01	4.009573e+02	4.164977e+02	4.195387e+01	3.318298e+02	4.195387e+01	6.358281e+01	-5.444014e+01	-1.159238e+02	8.147792e+03	4.414590e+03	1.124983e+04	7.171082e+03	1.139114e+04	6.556059e+03	
3.480000e+01	3.880367e+02	3.480000e+01	3.880367e+02	-9.423424e+01	1.021528e+00	-1.155247e+02	5.895234e+00	3.839221e+02	3.998269e+02	4.192736e+01	3.106839e+02	4.192736e+01	6.335026e+01	-5.344014e+01	-1.149238e+02	9.030883e+03	4.393625e+03	1.128779e+04	7.171662e+03	1.139114e+04	6.556059e+03	
3.600000e+01	3.775481e+02	3.600000e+01	3.775481e+02	-9.246618e+01	6.799755e+01	-1.145247e+02	5.979660e+00	3.671378e+02	3.831444e+02	4.190085e+01	2.896415e+02	4.190085e+01	6.311771e+01	-5.244014e+01	-1.139238e+02	8.021493e+03	4.550200e+03	1.133380e+04	7.172334e+03	1.139114e+04	6.556059e+03	
3.720000e+01	3.565003e+02	3.720000e+01	3.565003e+02	-9.069812e+01	1.762636e+01	-1.135247e+02	3.083182e+01	3.506477e+02	3.665011e+02	4.187434e+01	2.687900e+02	4.187434e+01	6.288516e+01	-5.144014e+01	-1.129238e+02	8.138017e+03	4.362435e+03	1.138934e+04	7.173109e+03	1.139114e+04	6.556059e+03	
3.840000e+01	3.272715e+02	3.840000e+01	3.272715e+02	-8.893006e+01	4.771529e+01	-1.125247e+02	3.606986e+01	3.344916e+02	3.499482e+02	4.184782e+01	2.482199e+02	4.184782e+01	6.265262e+01	-5.044014e+01	-1.119238e+02	7.342446e+03	4.861846e+03	1.145608e+04	7.174004e+03	1.139114e+04	6.556059e+03	
3.960000e+01	3.130725e+02	3.960000e+01	3.130725e+02	-8.716200e+01	3.260021e+00	-1.115247e+02	6.146062e+01	3.187055e+02	3.335362e+02	4.182131e+01	2.280247e+02	4.182131e+01	6.242007e+01	-4.944014e+01	-1.109238e+02	8.700194e+03	4.637372e+03	1.153594e+04	7.175035e+03	1.139114e+04	6.556059e+03	
4.080000e+01	3.028523e+02	4.080000e+01	3.028523e+02	-8.539394e+01	2.912362e+01	-1.105247e+02	-4.712535e+00	3.033219e+02	3.173152e+02	4.179480e+01	2.083006e+02	4.179480e+01	6.218752e+01	-4.844014e+01	-1.099238e+02	8.841720e+03	5.463767e+03	1.163107e+04	7.176221e+03	1.139114e+04	6.556059e+03	
4.200000e+01	2.931164e+02	4.200000e+01	2.931164e+02	-8.362588e+01	1.723332e+01	-1.095247e+02	9.147068e+01	2.883691e+02	3.013342e+02	4.176829e+01	1.891469e+02	4.176829e+01	6.195497e+01	-4.744014e+01	-1.089238e+02	8.798030e+03	4.551843e+03	1.174392e+04	7.177583e+03	1.139114e+04	6.556059e+03	
4.320000e+01	2.784162e+02	4.320000e+01	2.784162e+02	-8.185782e+01	-1.101020e+01	-1.085247e+02	9.392531e+01	2.738721e+02	2.856409e+02	4.174178e+01	1.706660e+02	4.174178e+01	6.172242e+01	-4.644014e+01	-1.079238e+02	7.747907e+03	4.487974e+03	1.187719e+04	7.179145e+03	1.139114e+04	6.556059e+03	
4.440000e+01	2.638528e+02	4.440000e+01	2.638528e+02	-8.008977e+01	-4.798142e+01	-1.075247e+02	4.463867e+01	2.598520e+02	2.702814e+02	4.171526e+01	1.529631e+02	4.171526e+01	6.148987e+01	-4.544014e+01	-1.069238e+02	1.032946e+04	4.626138e+03	1.203389e+04	7.180934e+03	1.139114e+04	6.556059e+03	
4.560000e+01	2.510112e+02	4.560000e+01	2.510112e+02	-7.832171e+01	2.746533e+01	-1.065247e+02	5.172624e+01	2.463263e+02	2.552996e+02	4.168875e+01	1.361465e+02	4.168875e+01	6.125732e+01	-4.444014e+01	-1.059238e+02	8.940786e+03	5.144190e+03	1.221731e+04	7.182980e+03	1.139114e+04	6.556059e+03	
4.680000e+01	2.422083e+02	4.680000e+01	2.422083e+02	-7.655365e+01	2.444959e+01	-1.055247e+02	4.309530e+01	2.333089e+02	2.407371e+02	4.166224e+01	1.203272e+02	4.166224e+01	6.102477e+01	-4.344014e+01	-1.049238e+02	1.032671e+04	4.618020e+03	1.243107e+04	7.185316e+03	1.139114e+04	6.556059e+03	
4.800000e+01	2.246285e+02	4.800000e+01	2.246285e+02	-7.478559e+01	3.621973e+01	-1.045247e+02	1.265781e+02	2.208106e+02	2.266326e+02	4.163573e+01	1.056195e+02	4.163573e+01	6.079222e+01	-4.244014e+01	-1.039238e+02	1.008702e+04	4.981996e+03	1.267907e+04	7.187981e+03	1.139114e+04	6.556059e+03	
4.920000e+01	2.085796e+02	4.920000e+01	2.085796e+02	-7.301753e+01	3.843735e+01	-1.035247e+02	1.410056e+02	2.088386e+02	2.130214e+02	4.160921e+01	9.214048e+01	4.160921e+01	6.055968e+01	-4.144014e+01	-1.029238e+02	1.069813e+04	6.385763e+03	1.296551e+04	7.191016e+03	1.139114e+04	6.556059e+03	
5.040000e+01	1.979674e+02	5.040000e+01	1.979674e+02	-7.124947e+01	-9.481326e-01	-1.025247e+02	1.371832e+02	1.973974e+02	1.999355e+02	4.158270e+01	8.001017e+01	4.158270e+01	6.032713e+01	-4.044014e+01	-1.019238e+02	1.236105e+04	5.682575e+03	1.329485e+04	7.194467e+03	1.139114e+04	6.556059e+03	
5.160000e+01	1.830432e+02	5.160000e+01	1.830432e+02	-6.948141e+01	8.519130e+01	-1.015247e+02	7.556338e+01	1.864882e+02	1.874028e+02	4.155619e+01	6.935164e+01	4.155619e+01	6.009458e+01	-3.944014e+01	-1.009238e+02	1.196392e+04	6.193394e+03	1.367180e+04	7.198386e+03	1.139114e+04	6.556059e+03	
5.280000e+01	1.774503e+02	5.280000e+01	1.774503e+02	-6.771335e+01	9.413990e+01	-1.005247e+02	-1.266919e+01	1.761097e+02	1.754468e+02	4.152968e+01	6.029090e+01	4.152968e+01	5.986203e+01	-3.844014e+01	-9.992376e+01	1.182090e+04	5.962375e+03	1.410128e+04	7.202829e+03	1.139114e+04	6.556059e+03	
5.400000e+01	1.604766e+02	5.400000e+01	1.604766e+02	-6.594529e+01	1.755490e+01	-9.952474e+01	-2.806647e+01	1.662582e+02	1.640868e+02	4.150316e+01	5.295690e+01	4.150316e+01	5.962948e+01	-3.744014e+01	-9.892376e+01	1.190667e+04	6.163071e+03	1.458835e+04	7.207860e+03	1.139114e+04	6.556059e+03	
5.520000e+01	1.549265e+02	5.520000e+01	1.549265e+02	-6.417723e+01	8.750124e+01	-9.852474e+01	5.303495e+01	1.569275e+02	1.533369e+02	4.147665e+01	4.748159e+01	4.147665e+01	5.939693e+01	-3.644014e+01	-9.792376e+01	1.215058e+04	5.345195e+03	1.513817e+04	7.213548e+03	1.139114e+04	6.556059e+03	
5.640000e+01	1.433313e+02	5.640000e+01	1.433313e+02	-6.240917e+01	4.498859e+01	-9.752474e+01	2.014376e+01	1.481093e+02	1.432067e+02	4.145014e+01	4.399988e+01	4.145014e+01	5.916438e+01	-3.544014e+01	-9.692376e+01	1.211107e+04	5.575702e+03	1.575594e+04	7.219970e+03	1.139114e+04	6.556059e+03	
5.760000e+01	1.346593e+02	5.760000e+01	1.346593e+02	-6.064111e+01	6.563721e+00	-9.652474e+01	3.407999e+00	1.397934e+02	1.337006e+02	4.142363e+01	4.264961e+01	4.142363e+01	5.893183e+01	-3.444014e+01	-9.592376e+01	1.256927e+04	5.074381e+03	1.644677e+04	7.227210e+03	1.139114e+04	6.556059e+03	
5.880000e+01	1.293887e+02	5.880000e+01	1.293887e+02	-5.887306e+01	1.221577e+02	-9.552474e+01	-5.617077e+01	1.319681e+02	1.248181e+02	4.139711e+01	4.263719e+01	4.139711e+01	5.869928e+01	-3.344014e+01	-9.492376e+01	1.411899e+04	3.811114e+03	1.721562e+04	7.235359e+03	1.139114e+04	6.556059e+03	
6.000000e+01	1.147209e+02	6.000000e+01	1.147209e+02	-5.710500e+01	8.475851e+01	-9.452474e+01	2.216730e+01	1.246201e+02	1.165542e+02	4.137060e+01	4.263719e+01	4.137060e+01	5.846674e+01	-3.244014e+01	-9.392376e+01	1.608893e+04	4.789422e+03	1.806721e+04	7.244520e+03	1.139114e+04	6.556059e+03	
6.120000e+01	1.126985e+02	6.120000e+01	1.126985e+02	-5.533694e+01	1.323558e+02	-9.352474e+01	5.056066e+01	1.177348e+02	1.088989e+02	4.134409e+01	4.263719e+01	4.134409e+01	5.823419e+01	-3.144014e+01	-9.292376e+01	1.681154e+04	4.557528e+03	1.900585e+04	7.254803e+03	1.139114e+04	6.556059e+03	
6.240000e+01	1.002064e+02	6.240000e+01	1.002064e+02	-5.356888e+01	1.429232e+02	-9.252474e+01	4.098234e+01	1.112965e+02	1.018382e+02	4.131758e+01	4.263719e+01	4.131758e+01	5.800164e+01	-3.044014e+01	-9.192376e+01	1.788264e+04	4.731764e+03	2.003533e+04	7.266327e+03	1.139114e+04	6.556059e+03	
6.360000e+01	9.758959e+01	6.360000e+01	9.758959e+01	-5.180082e+01	1.890693e+02	-9.152474e+01	5.028416e+01	1.052887e+02	9.535418e+01	4.129106e+01	4.263719e+01	4.129106e+01	5.776909e+01	-2.944014e+01	-9.092376e+01	2.052441e+04	4.933934e+03	2.115885e+04	7.279226e+03	1.139114e+04	6.556059e+03	
6.480000e+01	8.402097e+01	6.480000e+01	8.402097e+01	-5.003276e+01	2.149595e+02	-9.052474e+01	4.642560e+01	9.969421e+01	8.942534e+01	4.126455e+01	4.263719e+01	4.126455e+01	5.753654e+01	-2.844014e+01	-8.992376e+01	2.113967e+04	4.876368e+03	2.237877e+04	7.293640e+03	1.139114e+04	6.556059e+03	
6.600000e+01	8.261829e+01	6.600000e+01	8.261829e+01	-4.826470e+01	2.336596e+02	-8.952474e+01	8.766982e+01	9.449523e+01	8.402740e+01	4.123804e+01	4.263719e+01	4.123804e+01	5.730399e+01	-2.744014e+01	-8.892376e+01	2.321820e+04	5.748795e+03	2.369658e+04	7.309725e+03	1.139114e+04	6.556059e+03	
6.720000e+01	8.168605e+01	6.720000e+01	8.168605e+01	-4.649664e+01	3.338434e+02	-8.852474e+01	1.167306e+02	8.967364e+01	7.913365e+01	4.121153e+01	4.263719e+01	4.121153e+01	5.707144e+01	-2.644014e+01	-8.792376e+01	2.640921e+04	5.719179e+03	2.511271e+04	7.327648e+03	1.139114e+04	6.556059e+03	
6.840000e+01	7.541292e+01	6.840000e+01	7.541292e+01	-4.472858e+01	3.183795e+02	-8.752474e+01	9.025903e+01	8.521110e+01	7.471554e+01	4.118501e+01	4.263719e+01	4.118501e+01	5.683889e+01	-2.544014e+01	-8.692376e+01	2.754279e+04	6.397391e+03	2.662640e+04	7.347589e+03	1.139114e+04	6.556059e+03	
6.960000e+01	7.246596e+01	6.960000e+01	7.246596e+01	-4.296052e+01	3.084615e+02	-8.652474e+01	1.470364e+02	8.108918e+01	7.074324e+01	4.115850e+01	4.263719e+01	4.115850e+01	5.660635e+01	-2.444014e+01	-8.592376e+01	2.920138e+04	6.515511e+03	2.823559e+04	7.369744e+03	1.139114e+04	6.556059e+03	
7.080000e+01	6.929769e+01	7.080000e+01	6.929769e+01	-4.119246e+01	3.441692e+02	-8.552474e+01	1.280264e+02	7.728950e+01	6.718621e+01	4.113199e+01	4.263719e+01	4.113199e+01	5.637380e+01	-2.344014e+01	-8.492376e+01	3.212909e+04	6.037734e+03	2.993684e+04	7.394321e+03	1.139114e+04	6.556059e+03	
7.200000e+01	7.049682e+01	7.200000e+01	7.049682e+01	-3.942440e+01	4.259936e+02	-8.452474e+01	9.305700e+01	7.379384e+01	6.401362e+01	4.110548e+01	4.263719e+01	4.110548e+01	5.614125e+01	-2.244014e+01	-8.392376e+01	3.314488e+04	6.424371e+03	3.172518e+04	7.421546e+03	1.139114e+04	6.556059e+03	
7.320000e+01	5.443733e+01	7.320000e+01	5.443733e+01	-3.765635e+01	4.992660e+02	-8.352474e+01	3.105812e+01	7.058425e+01	6.119487e+01	4.107897e+01	4.263719e+01	4.107897e+01	5.590870e+01	-2.144014e+01	-8.292376e+01	3.659936e+04	5.730457e+03	3.359412e+04	7.451658e+03	1.139114e+04	6.556059e+03	
7.440000e+01	4.881261e+01	7.440000e+01	4.881261e+01	-3.588829e+01	4.606157e+02	-8.252474e+01	6.499980e+01	6.764312e+01	5.869996e+01	4.105245e+01	4.263719e+01	4.105245e+01	5.567615e+01	-2.044014e+01	-8.192376e+01	3.745412e+04	4.842250e+03	3.553553e+04	7.484914e+03	1.139114e+04	6.556059e+03	
7.560000e+01	4.614521e+01	7.560000e+01	4.614521e+01	-3.412023e+01	4.508796e+02	-8.152474e+01	3.013802e+01	6.495331e+01	5.649984e+01	4.102594e+01	4.263719e+01	4.102594e+01	5.544360e+01	-1.944014e+01	-8.092376e+01	3.918885e+04	4.938766e+03	3.753970e+04	7.521589e+03	1.139114e+04	6.556059e+03	
7.680000e+01	4.452778e+01	7.680000e+01	4.452778e+01	-3.235217e+01	4.618879e+02	-8.052474e+01	7.311668e+01	6.249813e+01	5.456665e+01	4.099943e+01	4.263719e+01	4.099943e+01	5.521105e+01	-1.844014e+01	-7.992376e+01	3.974704e+04	5.447223e+03	3.959531e+04	7.561972e+03	1.139114e+04	6.556059e+03	
7.800000e+01	3.418691e+01	7.800000e+01	3.418691e+01	-3.058411e+01	5.334981e+02	-7.952474e+01	6.922072e+01	6.026148e+01	5.287397e+01	4.097292e+01	4.263719e+01	4.097292e+01	5.497850e+01	-1.744014e+01	-7.892376e+01	4.292239e+04	6.200028e+03	4.168952e+04	7.606373e+03	1.139114e+04	6.556059e+03	
7.920000e+01	3.554391e+01	7.920000e+01	3.554391e+01	-2.881605e+01	4.926088e+02	-7.852474e+01	9.325963e+00	5.822787e+01	5.139695e+01	4.094640e+01	4.263719e+01	4.094640e+01	5.474595e+01	-1.644014e+01	-7.792376e+01	4.417209e+04	6.487830e+03	4.380804e+04	7.655117e+03	1.139114e+04	6.556059e+03	
8.040000e+01	4.106508e+01	8.040000e+01	4.106508e+01	-2.704799e+01	5.250519e+02	-7.752474e+01	-2.809460e+00	5.638244e+01	5.011241e+01	4.091989e+01	4.263719e+01	4.091989e+01	5.451341e+01	-1.544014e+01	-7.692376e+01	4.640341e+04	6.216817e+03	4.593526e+04	7.708550e+03	1.139114e+04	6.556059e+03	
8.160000e+01	3.451909e+01	8.160000e+01	3.451909e+01	-2.527993e+01	4.696524e+02	-7.652474e+01	9.122844e+00	5.471099e+01	4.899892e+01	4.089338e+01	4.263719e+01	4.089338e+01	5.428086e+01	-1.444014e+01	-7.592376e+01	4.932784e+04	6.646344e+03	4.805443e+04	7.767034e+03	1.139114e+04	6.556059e+03	
8.280000e+01	3.226489e+01	8.280000e+01	3.226489e+01	-2.351187e+01	4.645181e+02	-7.552474e+01	6.170015e+01	5.320003e+01	4.803678e+01	4.086687e+01	4.263719e+01	4.086687e+01	5.404831e+01	-1.344014e+01	-7.492376e+01	5.073697e+04	7.514437e+03	5.014782e+04	7.830949e+03	1.139114e+04	6.556059e+03	
8.400000e+01	3.534412e+01	8.400000e+01	3.534412e+01	-2.174381e+01	5.277901e+02	-7.452474e+01	1.228941e+02	5.183677e+01	4.720800e+01	4.084035e+01	4.263719e+01	4.084035e+01	5.381576e+01	-1.244014e+01	-7.392376e+01	5.179820e+04	8.877787e+03	5.219701e+04	7.900694e+03	1.139114e+04	6.556059e+03	
8.520000e+01	3.838513e+01	8.520000e+01	3.838513e+01	-1.997575e+01	6.034019e+02	-7.352474e+01	5.578066e+01	5.060910e+01	4.649629e+01	4.081384e+01	4.263719e+01	4.081384e+01	5.358321e+01	-1.144014e+01	-7.292376e+01	5.505008e+04	7.317896e+03	5.418308e+04	7.976684e+03	1.139114e+04	6.556059e+03	
8.640000e+01	4.040724e+01	8.640000e+01	4.040724e+01	-1.820770e+01	5.801195e+02	-7.252474e+01	8.236890e+01	4.950564e+01	4.588693e+01	4.078733e+01	4.263719e+01	4.078733e+01	5.335066e+01	-1.044014e+01	-7.192376e+01	5.683500e+04	7.596725e+03	5.608695e+04	8.059353e+03	1.139114e+04	6.556059e+03	
8.760000e+01	3.826269e+01	8.760000e+01	3.826269e+01	-1.643964e+01	5.685067e+02	-7.152474e+01	8.330574e+01	4.851571e+01	4.536675e+01	4.076082e+01	4.263719e+01	4.076082e+01	5.311811e+01	-9.440142e+00	-7.092376e+01	5.709200e+04	7.073087e+03	5.788962e+04	8.149150e+03	1.139114e+04	6.556059e+03	
8.880000e+01	3.922166e+01	8.880000e+01	3.922166e+01	-1.467158e+01	6.979785e+02	-7.052474e+01	4.747855e+01	4.762929e+01	4.492399e+01	4.073430e+01	4.263719e+01	4.073430e+01	5.288556e+01	-8.440142e+00	-6.992376e+01	5.922330e+04	6.208501e+03	5.957254e+04	8.246539e+03	1.139114e+04	6.556059e+03	
9.000000e+01	3.886203e+01	9.000000e+01	3.886203e+01	-1.290352e+01	6.810637e+02	-6.952474e+01	7.464420e+01	4.683707e+01	4.454819e+01	4.070779e+01	4.263719e+01	4.070779e+01	5.265301e+01	-7.440142e+00	-6.892376e+01	6.187073e+04	6.692998e+03	6.111790e+04	8.351999e+03	1.139114e+04	6.556059e+03	
9.120000e+01	3.911636e+01	9.120000e+01	3.911636e+01	-1.113546e+01	6.404519e+02	-6.852474e+01	5.212181e+01	4.613037e+01	4.423012e+01	4.068128e+01	4.263719e+01	4.068128e+01	5.242047e+01	-6.440142e+00	-6.792376e+01	6.226069e+04	7.196119e+03	6.250892e+04	8.466021e+03	1.139114e+04	6.556059e+03	
